Alniyat,
Alphard,
Alphecca,
Alpheratz,
Alpherg,
Alrakis,
Alrescha,
Alruba,
Alsafi,
Alsciaukat,
Alsephina,
Alshain,
Alshat,
Altair,
Altais,
Alterf,
Aludra,
Alula Australis,
Alula Borealis,
Alya,
Alzirr,
Ancha,
Angetenar,
Ankaa,
Anser,
Antares,
Arcturus,
Arkab Posterior,
Arkab Prior,
Arneb,
Ascella,
Asellus Australis,
Asellus Borealis,
Ashlesha,
Asellus Primus †,
Asellus Secundus †,
Asellus Thertius †,
Asmidiske †,
Aspidiske,
Asterope,
Athebyne,
Atik,
Atlas,
Atria,
Avior,
Azelfafage,
Azha,
Azmidi,
Barnard's Star,
Baten Kaitos,
Beemim,
Beid,
Bellatrix,
Betelgeuse,
Bharani,
Biham,
Botein,
Brachium,
Bunda,
Canopus,
Capella,
Caph,
Castor,
Castula,
Cebalrai,
Celaeno,
Cervantes,
Chalawan,
Chamukuy,
Chara,
Chertan,
Copernicus,
Cor Caroli,
Cujam,
Cursa,
Dabih,
Dalim,
Deneb,
Deneb Algedi,
Denebola,
Diadem,
Diphda,
Dschubba,
Dubhe,
Dziban,
Edasich,
Electra,
Elgafar,
Elkurud,
Elnath,
Eltanin,
Enif,
Errai,
Fafnir,
Fang,
Fawaris,
Felis,
Fomalhaut,
Fulu,
Fumalsamakah,
Furud,
Fuyue,
Gacrux,
Garnet Star †,
Giausar,
Gienah,
Ginan,
Gomeisa,
Graffias †,
Grumium,
Hadar,
Haedus,
Hamal,
Hassaleh,
Hatysa,
Helvetios,
Heze,
Homam,
Iklil,
Intercrus,
Izar,
Jabbah,
Jishui,
Kaffaljidhma,
Kang,
Kaus Australis,
Kaus Borealis,
Kaus Media,
Keid,
Khambalia,
Kitalpha,
Kochab,
Kornephoros,
Kraz,
Kuma †,
Kurhah,
La Superba †,
Larawag,
Lesath,
Libertas,
Lich,
Lilii Borea,
Maasym,
Mahasim,
Maia,
Marfark †,
Marfik,
Markab,
Markeb,
Marsic,
Matar,
Mebsuta,
Megrez,
Meissa,
Mekbuda,
Meleph,
Menkalinan,
Menkar,
Menkent,
Menkib,
Merak,
Merga,
Meridiana,
Merope,
Mesarthim,
Miaplacidus,
Mimosa,
Minchir,
Minelauva,
Mintaka,
Mira,
Mirach,
Miram,
Mirfak,
Mirzam,
Misam,
Mizar,
Mothallah,
Muliphein,
Muphrid,
Muscida,
Musica,
Nahn,
Naos,
Nashira,
Navi †,
Nekkar,
Nembus,
Nihal,
Nunki,
Nusakan,
Ogma,
Okab,
Peacock,
Phact,
Phecda,
Pherkad,
Piautos,
Pipirima,
Pleione,
Polaris,
Polaris Australis,
Polis,
Pollux,
Porrima,
Praecipua,
Prima Hyadum,
Procyon,
Propus,
Proxima Centauri,
Ran,
Rana †,
Rasalas,
Rasalgethi,
Rasalhague,
Rastaban,
Regor †[citation needed],
Regulus,
Revati,
Rigel,
Rigil Kentaurus,
Rotanev,
Ruchbah,
Rukbat,
Sabik,
Saclateni,
Sadachbia,
Sadalbari,
Sadalmelik,
Sadalsuud,
Sadr,
Saiph,
Salm,
Sargas,
Sarin,
Sarir †,
Sceptrum,
Scheat,
Schedar,
Secunda Hyadum,
Segin,
Seginus,
Sham,
Shaula,
Sheliak,
Sheratan,
Sirius,
Situla,
Skat,
Spica,
Sualocin,
Subra,
Suhail,
Sulafat,
Syrma,
Tabit,
Taiyangshou,
Taiyi,
Talitha,
Tania Australis,
Tania Borealis,
Tarazed,
Tarf,
Taygeta,
Tegmine,
Tejat,
Terebellum,
Thabit †,
Theemin,
Thuban,
Tiaki,
Tianguan,
Tianyi,
Titawin,
Tonatiuh,
Torcular,
Tureis,
Ukdah,
Unukalhai,
Unurgunite,
Vega,
Veritate,
Vindemiatrix,
Wasat,
Wazn,
Wezen,
Wurren,
Xamidimura,
Xuange,
Yed Posterior,
Yed Prior,
Yildun,
Zaniah,
Zaurak,
Zavijava,
Zhang,
Zibal,
Zosma,
Zubenelgenubi,
Zubenelhakrabi,
Zubeneschamali,
